window_id,source_csv,person,case,case_idx,front_video_path,side_video_path,front_fps,side_fps,window_sec,stride_sec,window_frames,stride_frames,min_coverage,start_frame,end_frame,start_time_sec,end_time_sec,center_time_sec,n_samples_in_window,samples_per_frame,front_duration_s,front_total_frames,side_duration_s,side_total_frames,label,split,fold_id
544,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,267,281,8.9,9.3667,9.1333,50,3.3333,20.6,618,20.71,621,0,,
545,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,275,289,9.1667,9.6333,9.4,51,3.4,20.6,618,20.71,621,0,,
546,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,283,297,9.4333,9.9,9.6667,51,3.4,20.6,618,20.71,621,0,,
547,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,291,305,9.7,10.1667,9.9333,50,3.3333,20.6,618,20.71,621,0,,
548,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,299,313,9.9667,10.4333,10.2,50,3.3333,20.6,618,20.71,621,0,,
549,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,307,321,10.2333,10.7,10.4667,50,3.3333,20.6,618,20.71,621,0,,
550,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,315,329,10.5,10.9667,10.7333,50,3.3333,20.6,618,20.71,621,0,,
551,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,323,337,10.7667,11.2333,11.0,50,3.3333,20.6,618,20.71,621,0,,
552,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,331,345,11.0333,11.5,11.2667,51,3.4,20.6,618,20.71,621,0,,
553,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,339,353,11.3,11.7667,11.5333,51,3.4,20.6,618,20.71,621,0,,
554,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,347,361,11.5667,12.0333,11.8,50,3.3333,20.6,618,20.71,621,0,,
555,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,355,369,11.8333,12.3,12.0667,50,3.3333,20.6,618,20.71,621,0,,
556,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,363,377,12.1,12.5667,12.3333,50,3.3333,20.6,618,20.71,621,0,,
557,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,371,385,12.3667,12.8333,12.6,50,3.3333,20.6,618,20.71,621,0,,
558,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,379,393,12.6333,13.1,12.8667,51,3.4,20.6,618,20.71,621,0,,
559,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,387,401,12.9,13.3667,13.1333,51,3.4,20.6,618,20.71,621,0,,
560,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,395,409,13.1667,13.6333,13.4,50,3.3333,20.6,618,20.71,621,0,,
561,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,403,417,13.4333,13.9,13.6667,50,3.3333,20.6,618,20.71,621,0,,
562,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,411,425,13.7,14.1667,13.9333,50,3.3333,20.6,618,20.71,621,0,,
563,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,419,433,13.9667,14.4333,14.2,50,3.3333,20.6,618,20.71,621,0,,
564,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,427,441,14.2333,14.7,14.4667,51,3.4,20.6,618,20.71,621,0,,
565,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,435,449,14.5,14.9667,14.7333,51,3.4,20.6,618,20.71,621,0,,
566,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,443,457,14.7667,15.2333,15.0,50,3.3333,20.6,618,20.71,621,0,,
567,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,451,465,15.0333,15.5,15.2667,50,3.3333,20.6,618,20.71,621,0,,
568,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,459,473,15.3,15.7667,15.5333,50,3.3333,20.6,618,20.71,621,0,,
569,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,467,481,15.5667,16.0333,15.8,50,3.3333,20.6,618,20.71,621,0,,
570,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,475,489,15.8333,16.3,16.0667,51,3.4,20.6,618,20.71,621,0,,
571,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,483,497,16.1,16.5667,16.3333,51,3.4,20.6,618,20.71,621,0,,
572,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,491,505,16.3667,16.8333,16.6,50,3.3333,20.6,618,20.71,621,0,,
573,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,499,513,16.6333,17.1,16.8667,50,3.3333,20.6,618,20.71,621,0,,
574,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,507,521,16.9,17.3667,17.1333,50,3.3333,20.6,618,20.71,621,0,,
575,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,515,529,17.1667,17.6333,17.4,50,3.3333,20.6,618,20.71,621,0,,
576,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,523,537,17.4333,17.9,17.6667,51,3.4,20.6,618,20.71,621,0,,
577,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,531,545,17.7,18.1667,17.9333,51,3.4,20.6,618,20.71,621,0,,
578,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,539,553,17.9667,18.4333,18.2,50,3.3333,20.6,618,20.71,621,0,,
579,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,547,561,18.2333,18.7,18.4667,50,3.3333,20.6,618,20.71,621,0,,
580,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,555,569,18.5,18.9667,18.7333,50,3.3333,20.6,618,20.71,621,0,,
581,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,563,577,18.7667,19.2333,19.0,50,3.3333,20.6,618,20.71,621,0,,
582,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,571,585,19.0333,19.5,19.2667,51,3.4,20.6,618,20.71,621,0,,
583,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,579,593,19.3,19.7667,19.5333,36,2.4,20.6,618,20.71,621,0,,
584,data\labeled_safe\ece_irregular_labeled.csv,ece,irregular,4,data\raw\videos\Ece\ece_4_front.mp4,data\raw\videos\Ece\ece_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,587,601,19.5667,20.0333,19.8,9,0.6,20.6,618,20.71,621,0,,
585,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,27,41,0.9,1.3667,1.1333,48,3.2,20.02,600,20.2,606,0,,
586,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,35,49,1.1667,1.6333,1.4,50,3.3333,20.02,600,20.2,606,0,,
587,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,43,57,1.4333,1.9,1.6667,51,3.4,20.02,600,20.2,606,0,,
588,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,51,65,1.7,2.1667,1.9333,51,3.4,20.02,600,20.2,606,0,,
589,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,59,73,1.9667,2.4333,2.2,50,3.3333,20.02,600,20.2,606,0,,
590,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,67,81,2.2333,2.7,2.4667,50,3.3333,20.02,600,20.2,606,0,,
591,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,75,89,2.5,2.9667,2.7333,50,3.3333,20.02,600,20.2,606,0,,
592,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,83,97,2.7667,3.2333,3.0,50,3.3333,20.02,600,20.2,606,0,,
593,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,91,105,3.0333,3.5,3.2667,51,3.4,20.02,600,20.2,606,0,,
594,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,99,113,3.3,3.7667,3.5333,51,3.4,20.02,600,20.2,606,0,,
595,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,107,121,3.5667,4.0333,3.8,50,3.3333,20.02,600,20.2,606,0,,
596,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,115,129,3.8333,4.3,4.0667,50,3.3333,20.02,600,20.2,606,0,,
597,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,123,137,4.1,4.5667,4.3333,50,3.3333,20.02,600,20.2,606,0,,
598,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,131,145,4.3667,4.8333,4.6,50,3.3333,20.02,600,20.2,606,0,,
599,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,139,153,4.6333,5.1,4.8667,51,3.4,20.02,600,20.2,606,0,,
600,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,147,161,4.9,5.3667,5.1333,51,3.4,20.02,600,20.2,606,0,,
601,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,155,169,5.1667,5.6333,5.4,50,3.3333,20.02,600,20.2,606,0,,
602,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,163,177,5.4333,5.9,5.6667,50,3.3333,20.02,600,20.2,606,0,,
603,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,171,185,5.7,6.1667,5.9333,50,3.3333,20.02,600,20.2,606,0,,
604,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,179,193,5.9667,6.4333,6.2,50,3.3333,20.02,600,20.2,606,0,,
605,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,187,201,6.2333,6.7,6.4667,51,3.4,20.02,600,20.2,606,0,,
606,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,195,209,6.5,6.9667,6.7333,51,3.4,20.02,600,20.2,606,0,,
607,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,203,217,6.7667,7.2333,7.0,50,3.3333,20.02,600,20.2,606,0,,
608,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,211,225,7.0333,7.5,7.2667,50,3.3333,20.02,600,20.2,606,0,,
609,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,219,233,7.3,7.7667,7.5333,50,3.3333,20.02,600,20.2,606,0,,
610,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,227,241,7.5667,8.0333,7.8,50,3.3333,20.02,600,20.2,606,0,,
611,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,235,249,7.8333,8.3,8.0667,51,3.4,20.02,600,20.2,606,0,,
612,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,243,257,8.1,8.5667,8.3333,51,3.4,20.02,600,20.2,606,0,,
613,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,251,265,8.3667,8.8333,8.6,50,3.3333,20.02,600,20.2,606,0,,
614,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,259,273,8.6333,9.1,8.8667,50,3.3333,20.02,600,20.2,606,0,,
615,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,267,281,8.9,9.3667,9.1333,50,3.3333,20.02,600,20.2,606,0,,
616,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,275,289,9.1667,9.6333,9.4,50,3.3333,20.02,600,20.2,606,0,,
617,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,283,297,9.4333,9.9,9.6667,51,3.4,20.02,600,20.2,606,0,,
618,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,291,305,9.7,10.1667,9.9333,51,3.4,20.02,600,20.2,606,0,,
619,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,299,313,9.9667,10.4333,10.2,50,3.3333,20.02,600,20.2,606,0,,
620,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,307,321,10.2333,10.7,10.4667,50,3.3333,20.02,600,20.2,606,0,,
621,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,315,329,10.5,10.9667,10.7333,50,3.3333,20.02,600,20.2,606,0,,
622,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,323,337,10.7667,11.2333,11.0,50,3.3333,20.02,600,20.2,606,0,,
623,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,331,345,11.0333,11.5,11.2667,51,3.4,20.02,600,20.2,606,0,,
624,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,339,353,11.3,11.7667,11.5333,51,3.4,20.02,600,20.2,606,0,,
625,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,347,361,11.5667,12.0333,11.8,50,3.3333,20.02,600,20.2,606,0,,
626,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,355,369,11.8333,12.3,12.0667,50,3.3333,20.02,600,20.2,606,0,,
627,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,363,377,12.1,12.5667,12.3333,50,3.3333,20.02,600,20.2,606,0,,
628,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,371,385,12.3667,12.8333,12.6,50,3.3333,20.02,600,20.2,606,0,,
629,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,379,393,12.6333,13.1,12.8667,51,3.4,20.02,600,20.2,606,0,,
630,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,387,401,12.9,13.3667,13.1333,51,3.4,20.02,600,20.2,606,0,,
631,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,395,409,13.1667,13.6333,13.4,50,3.3333,20.02,600,20.2,606,0,,
632,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,403,417,13.4333,13.9,13.6667,50,3.3333,20.02,600,20.2,606,0,,
633,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,411,425,13.7,14.1667,13.9333,50,3.3333,20.02,600,20.2,606,0,,
634,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,419,433,13.9667,14.4333,14.2,50,3.3333,20.02,600,20.2,606,0,,
635,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,427,441,14.2333,14.7,14.4667,51,3.4,20.02,600,20.2,606,0,,
636,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,435,449,14.5,14.9667,14.7333,51,3.4,20.02,600,20.2,606,0,,
637,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,443,457,14.7667,15.2333,15.0,50,3.3333,20.02,600,20.2,606,0,,
638,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,451,465,15.0333,15.5,15.2667,50,3.3333,20.02,600,20.2,606,0,,
639,data\labeled_safe\ece_normal_labeled.csv,ece,normal,1,data\raw\videos\Ece\ece_1_front.mp4,data\raw\videos\Ece\ece_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,459,473,15.3,15.7667,15.5333,50,3.3333,20.02,600,20.2,606,0,,
